"row ID";"?Admon";"Cod Via";"Departamento";"Gcd Departamento";"Nombre";"Nombre Proyecto";"Responsable";"Sector";"Sigla Proyecto";"Telefono";"Telefono G";"Ubicacion";"2016AbrRecaudo";"2016AbrTrafico";"2016AgoRecaudo";"2016AgoTrafico";"2016DicRecaudo";"2016DicTrafico";"2016EneRecaudo";"2016EneTrafico";"2016FebRecaudo";"2016FebTrafico";"2016JulRecaudo";"2016JulTrafico";"2016JunRecaudo";"2016JunTrafico";"2016MarRecaudo";"2016MarTrafico";"2016MayRecaudo";"2016MayTrafico";"2016NovRecaudo";"2016NovTrafico";"2016OctRecaudo";"2016OctTrafico";"2016SepRecaudo";"2016SepTrafico";"2017AbrRecaudo";"2017AbrTrafico";"2017AgoRecaudo";"2017AgoTrafico";"2017DicRecaudo";"2017DicTrafico";"2017EneRecaudo";"2017EneTrafico";"2017FebRecaudo";"2017FebTrafico";"2017JulRecaudo";"2017JulTrafico";"2017JunRecaudo";"2017JunTrafico";"2017MarRecaudo";"2017MarTrafico";"2017MayRecaudo";"2017MayTrafico";"2017NovRecaudo";"2017NovTrafico";"2017OctRecaudo";"2017OctTrafico";"2017SepRecaudo";"2017SepTrafico";"2018AbrRecaudo";"2018AbrTrafico";"2018AgoRecaudo";"2018AgoTrafico";"2018DicRecaudo";"2018DicTrafico";"2018EneRecaudo";"2018EneTrafico";"2018FebRecaudo";"2018FebTrafico";"2018JulRecaudo";"2018JulTrafico";"2018JunRecaudo";"2018JunTrafico";"2018MarRecaudo";"2018MarTrafico";"2018MayRecaudo";"2018MayTrafico";"2018NovRecaudo";"2018NovTrafico";"2018OctRecaudo";"2018OctTrafico";"2018SepRecaudo";"2018SeptTrafico";"Cat 1";"Cat 2";"Cat 3";"Cat 4";"Cat 5";"Cat 6";"Cat 7";"Cat 8";"Cat 9";"Eje Adic 2";"Eje Adicio";"Latitud";"Longitud"
"Row132";"Concesión Autopistas de la Sabana Córdoba - Sucre";"25SC01";"Sucre";70;"LA ESPERANZA";"CÓRDOBA - SUCRE";"Concesión ANI";"Sincelejo - Toluviejo";"CS";"3124964386";"3184095455 – 3182406622";"Km 15+200 Vía Sincelejo – Toluviejo";434229600;43156;1071969000;103542;1074369400;111557;0;0;0;0;1004796700;109456;958425600;102506;0;0;996268400;102925;953430900;94462;986377300;99274;981419100;96451;1175011900;"3758,3";1105345300;"3313,451613";1236909900;"3853,903226";1201081000;"4032,709677";926191500;"3045,428571";1100902300;"3415,483871";1078301900;"3354,1";1076782200;"3196,612903";1102115300;"3197,322581";1087461100;"3345";1150153100;"3379,548387";1118232000;"3332,566667";1182478600;102991;1181935200;102825;1330066500;120453;1389641000;134234;1059719600;91874;1214735900;108550;970336100;92965;1228635800;112953;1108587900;97460;1174806900;100076;1197968700;103128;1110998900;95881;8200;8900;19200;24300;27400;0;0;0;0;8400;8700;"9,430745196";"-75,43594955"
"Row133";"INVIAS";"4901";"Cesar";20;"RINCON HONDO";"IP - CESAR - GUAJIRA";"INVIAS";"San Roque - La Paz";"IP-CG";"-1";"-1";"Tramo que cubre: Vía Rincon Hondo - Aguztín Codazzi";0;0;523935700;50120;624728000;63978;0;0;0;0;464843500;47773;483823250;48376;0;0;346980900;36945;488165600;48150;493239100;49677;485742200;47236;624573800;"1960,666667";512157300;"1582,516129";627885300;"1984,677419";610257100;"1953,709677";507092700;"1650,142857";552759500;"1680,935484";533843800;"1669,333333";571007100;"1676,290323";529768000;"1610,129032";506661100;"1589,566667";515762900;"1581,83871";486472900;"1554,7";0;0;0;0;0;0;641586800;61769;272719500;24706;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9300;9900;10800;11500;12400;35600;40800;0;0;0;0;"9,431032001";"-73,47355215"
"Row134";"Concesión Ruta al Mar";"9004";"Sucre";70;"CAIMANERA";"IP - ANTIOQUIA BOLIVAR";"Concesión ANI";"Coveñas  - San Onofre";"IP-AB";"3153483271";"3216177100";"Vía Coveñas – Tolú Km 41+150 (Puerto Viejo)";0;0;478567050;49557;606821500;66137;0;0;0;0;33560000;3547;0;0;0;0;0;0;428806300;51221;444648000;50342;386701650;42476;756210850;"2404,766667";487806950;"1601,870968";646904700;"2007,83871";937571050;"3032,032258";414384500;"1578,142857";520768250;"1718,129032";529709700;"1749,3";468436200;"1589,612903";421217150;"1414,258065";482553050;"1578,3";481222900;"1551,83871";398811200;"1387,9";454937000;43498;479618200;46704;639533800;60317;969965800;89593;421846000;40293;573007500;54090;690332300;55883;662328800;61388;468829750;42288;458752900;44025;492889400;46811;412832900;39637;12300;18200;18200;18200;19500;28300;28400;0;0;0;0;"9,465677";"-75,606506"
"Row135";"Concesión Yuma";"4516";"Cesar";20;"LA LOMA";"RUTA DEL SOL SECTOR 3";"Concesión ANI";"San Roque - Bosconia";"RDS3";"3158210547";"018000945566 Opción 1";"Km 42 Vía San Roque - Bosconia";2147861400;133243;2247210000;143952;2401858100;175567;2645177400;211722;2110275800;132343;1835433800;130107;2038860700;137178;2270725800;155130;2025564700;129142;2234502250;146362;2270152000;150764;2117606700;135997;2469286950;"5345,533333";2290211400;"4535,354839";2559008400;"5797,16129";2739829250;"6744,096774";2121276900;"4621,785714";2309150100;"4708,354839";2485052700;"5190,933333";2429676150;"4706,064516";2484408700;"4791,967742";2341340550;"4763,233333";2430942900;"4850";2267972900;"4587,233333";2628425450;151813;2612385300;154629;2826491050;190995;2932552350;215439;2244315300;131095;2676527300;164480;2702543600;164078;2653763200;161002;2606455000;150669;2610354450;153004;2703902500;160476;2565315200;147618;8100;9000;19500;25100;28500;0;0;0;0;8700;9000;"9,638016517";"-73,63939838"
"Row136";"Autopista de la sabana";"2515";"Bolívar";13;"EL CARMEN";"PUERTA DE HIERRO - CRUZ DEL VISO";"Concesión ANI";"Puerta de Hierro - Carreto";"PHC";"3162954845";"3162954845 - #270 Claro";"Km 70+500 Troncal de Occidente Ruta 2515 Vía Sincelejo – Calamar";1053437100;93310;1159262800;105760;1329148250;130226;1263536500;127543;1019753700;93046;1034526450;102272;1035800500;98885;1193819800;114505;1078715000;99686;1135098200;105912;1177322100;110440;1071888800;98755;1176960300;"3784,9";1134737800;"3367,548387";1338458200;"4200,677419";1355806400;"4292,419355";1038352700;"3348,071429";1166242000;"3496,258065";1150824800;"3524,533333";1138655700;"3318,645161";1121246000;"3257,516129";1171295100;"3592,166667";1168504900;"3504,322581";1080068400;"3303,333333";1153150600;102785;1152737300;103273;1333861000;124633;1366758400;131486;1026237600;90567;1166615200;107793;988493600;95824;1209960100;111073;1029099200;94591;1152918100;103684;1175085850;106857;1080480100;96638;8800;9600;20100;25600;28800;0;0;0;0;8400;8700;"9,681300323";"-75,12542106"
"Row137";"Concesión (Yuma)";"8002";"Magdalena";47;"PUENTE PLATO";"RUTA DEL SOL SECTOR 3";"Concesión ANI";"Plato – Pueblo Nuevo";"RDS3";"3165280403";"018000945566 Opción 1";"KM 0+150  Vía Plata – Pueblo Nuevo";1170370600;62315;1069438000;60767;1159707500;73248;1299479200;82395;1222265900;62384;959435000;58659;1021569200;59130;1228870500;69979;988939600;57209;1120544600;63233;1047964800;62172;1020333300;58477;1170228050;"2287,466667";1116513300;"1962,516129";1204926100;"2378,193548";1205901500;"2531,032258";1015297300;"1956,964286";1150949100;"2049,774194";1141524400;"2100,466667";1145641000;"1951,935484";1114071600;"1950,516129";1144120600;"2072,233333";1137941800;"2020,451613";1086451700;"1964,066667";1193749700;64450;1266744500;65794;1341757500;77509;1284271000;80253;1088177700;55564;1260649500;67911;1293073650;68446;1303962300;69226;1177147800;62389;1263650700;64718;1296581100;67286;1235209900;63330;9200;11400;24100;34100;36600;0;0;0;0;8700;9000;"9,791365729";"-74,80894507"
"Row138";"Concesión (Yuma)";"8002";"Magdalena";47;"EL DIFICIL";"RUTA DEL SOL SECTOR 3";"Concesión ANI";"Plato – Pueblo Nuevo";"RDS3";"3165298176";"018000945566 Opción 1";"KM 67+300 Plato – Pueblo Nuevo";1256277200;70197;1354446200;80034;1553800250;97550;1338266600;87705;1265295500;67980;1082948900;69755;1120576400;68259;1284279300;75815;1067641900;65206;1582434400;90128;1494723700;87757;1361934300;79591;1239085850;"2521,733333";1164816400;"2146,290323";1267021800;"2628,419355";1771543000;"3530,967742";1739012150;"3290,821429";1223412600;"2275,032258";1418531900;"2644,333333";1881538600;"3158,419355";1392312700;"2482,193548";1209567900;"2317,4";1192456200;"2218,290323";1144066300;"2172,366667";1251916500;70055;1321034100;71890;1407239000;85123;1343445500;86695;1145078200;61526;1330827750;74735;1347860900;74031;1344822300;74541;1231914200;67876;1325348450;71922;1351900500;73543;1282837500;68799;9200;11400;24100;34100;36600;0;0;0;0;8700;9000;"9,831146645";"-74,2677508"
"Row139";"Concesión Ruta al Mar";"9005";"Sucre";70;"SAN ONOFRE";"IP - ANTIOQUIA BOLIVAR";"Concesión ANI";"San Onofre - María La Baja";"IP-AB";"3104320955";"3216177100";"Vía San Onofre – Cruz del Viso Km 21+400 metros";608805500;54475;1019690600;61326;1033337300;66585;774410000;81662;628462200;57323;635451600;61792;614601000;59654;733209500;74191;656454000;60597;888135200;54804;907357200;56442;930378800;55921;1114992000;"2266,733333";976759400;"1808,258065";1123330900;"2194,096774";1122703000;"2366,483871";866742000;"1790,857143";1011385400;"1896,258065";1040132700;"2005,2";973912200;"1817,967742";969873400;"1781,870968";950461400;"1807,533333";953694100;"1759,645161";953471700;"1788,466667";1105495800;60540;1069565000;58692;1234068700;71468;1236633100;75748;960229400;51664;1108288800;62393;1035941000;58363;1122183400;63951;1037629000;56138;1012341200;55632;1042339900;57009;991343700;53250;12600;18600;18600;18600;33600;53600;61800;0;0;0;0;"9,863519254";"-75,39905269"
"Row140";"Yuma concecionaria";"4517";"Cesar";20;"EL COPEY";"RUTA DEL SOL SECTOR 3";"Concesión ANI";"Bosconia - Río Ariguaní";"RDS3";"3165280504";"018000945566 Opción 1";"Km 10+300 Vía Bosconia – Rio Ariguani";1886462800;136975;2119458800;154534;2368310700;190743;2341546750;211825;1770366900;131599;1783410100;146860;1902241400;146092;2012801400;161149;1912613100;140858;2104369550;156959;2086090600;157618;2008386200;144892;2174588600;"5465,633333";2094118300;"4783,612903";2361653700;"6006,322581";2757400800;"7251,774194";2114792150;"5118,464286";2095199650;"4932,032258";2235946150;"5316,066667";2360005500;"5108,096774";2241027400;"4948,645161";2119204900;"4953,4";2222492300;"5047,129032";2049487600;"4716,666667";2452894400;160105;2314613500;154902;2538519200;191343;2715741700;219416;2007836200;132320;2409713400;167693;2388409550;163544;2373389150;163364;2383857200;154196;2327587850;154900;2419954900;162046;2263120700;145767;7900;8700;20300;26700;30900;0;0;0;0;9100;9500;"10,0603631";"-73,92382887"
"Row141";"INVIAS";"4901";"Cesar";20;"SAN DIEGO";"IP - CESAR - GUAJIRA";"INVIAS";"San Roque - La Paz";"IP-CG";"-1";"-1";"Tramo que cubre:Vía Aguztín Codazzi - San Diego";0;0;568048650;122692;627138150;142983;0;0;0;0;563505400;121786;571917750;117870;0;0;152967800;31802;522577200;115915;527331750;118965;534229300;115241;558969150;"3909,233333";596988650;"4031,483871";687253900;"4697,16129";588604200;"4123,612903";527284950;"3878,571429";608230300;"4039,935484";581472550;"3993";588298650;"3863,16129";559804300;"3820,612903";582182150;"4043,666667";590875450;"3973";562001000;"3933,466667";0;0;0;0;0;0;659413800;133587;369167400;66367;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4600;5000;5500;5900;12300;35600;40500;0;0;0;0;"10,12172583";"-73,23863778"
"Row142";"Ruta Caribe";"9005";"Bolívar";13;"GAMBOTE";"RUTA CARIBE";"Concesión ANI";"Cruz del Viso - Cartagena";"RC";"3212057230";"3212057227";"Km 61+400 Ruta 9005 Troncal de Occidente";1939218100;156479;2022578800;170170;2101467300;191344;2298101400;208300;1999879700;158315;1779378200;163172;1809418500;158750;2145944250;186899;1874052400;160005;1891097500;159844;1897802600;165673;1857175400;157297;2107112800;"5970,033333";2051477200;"5324,16129";2285875000;"6336,677419";2206714000;"6432,709677";1805802400;"5179,821429";2111623300;"5530,225806";2088403500;"5580,733333";2028825000;"5225,129032";2019528900;"5176,709677";2025524700;"5412,9";2051505100;"5361,548387";1970322700;"5230,066667";2180232600;168728;2240146400;171901;2430658600;197562;2399195600;205424;1967943500;149429;2214903000;173637;2114718600;164692;2289839300;181586;2101520600;161927;2157495500;161680;2262376350;172247;2134612800;159108;8000;8900;19800;26400;30200;0;0;0;0;8400;8700;"10,13613313";"-75,26428976"
"Row143";"Concesión Montes de Maria";"2515";"Bolívar";13;"CALAMAR";"PUERTA DE HIERRO - CRUZ DEL VISO";"Concesión ANI";"Carreto - Calamar";"PHC";"3162954845";"3162954845 - #270 Claro";"Km 131 Ruta 2515 Troncal de Occidente";809638400;72393;880365400;80841;948664900;95384;979470300;97215;825006500;75682;809058800;80567;805806300;76838;939530418;91891;862592400;79594;804739900;78547;842909200;81702;805815300;75210;878259100;"2878,233333";866617500;"2555,903226";985053600;"3091,483871";954605400;"3038,548387";784911000;"2559,178571";887510600;"2645,193548";880647900;"2688,766667";841038400;"2489,870968";849799500;"2489,387097";868783700;"2656,1";859584400;"2580,096774";797741100;"2437,3";850614700;76497;838028900;76131;980666600;92234;954357300;92602;766516200;68229;839070800;78782;722425000;71198;895204700;83621;772319000;71417;846989500;76433;848822300;77759;790865300;71013;8300;9000;19200;24400;27400;0;0;0;0;8400;8700;"10,20812679";"-74,94499546"
"Row144";"AUTOPISTAS DEL SOL S.A.";"90BLB";"Bolívar";13;"PASACABALLOS";"RUTA CARIBE";"Concesión ANI";"Variante de Gambote";"RC";"-1";"-1";"Variante de Gambote";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1646356650;"3084,3";1632249100;"2828,935484";1680567900;"3134,612903";0;"0";0;"0";1671451500;"2927,741935";1670252400;"2973,833333";1597531800;"2936,862069";1633709400;"2763,612903";1597813300;"2824,5";1599610900;"2801,580645";1573254500;"2786,766667";1649429900;84457;1712304200;88206;1746644900;96527;1736356900;101880;1518775300;76785;1641510400;86212;1577777200;81435;1705616600;90347;1583409800;80123;1662502100;84942;1721432400;87890;1642926600;81762;8100;8800;18700;24400;28300;28300;28300;0;0;0;0;"10,24342537";"-75,44394476"
"Row145";"Yuma concecionaria";"8003";"Cesar";20;"VALENCIA";"RUTA DEL SOL SECTOR 3";"Concesión ANI";"Pueblo Nuevo – Bosconia – Valledupar";"RDS3";"3165280411";"018000945566 Opción 1";"Km 87 Vía Pueblo Nuevo – Valledupar";770638100;94017;808735600;98478;934011300;115633;873931600;112179;730116800;88418;832749400;102373;789758000;94989;811270000;100468;785178000;96844;801810000;97008;811991850;99347;768450700;92839;905116500;"3592,566667";831606350;"3137";977224200;"3784,258065";915326100;"3621,225806";755449100;"3123,535714";856197100;"3229,774194";835607100;"3263,566667";825184600;"3068,83871";843864550;"3211,258065";816338000;"3205,033333";833289950;"3173,903226";779484450;"3041,8";930417350;105465;886486800;100389;1050933450;120647;971978650;114506;765932550;86696;930497200;105625;881282450;100226;894543600;102437;877941550;99249;894156150;101740;902214900;102661;839408700;94410;8100;9000;19500;25100;28500;0;0;0;0;8700;9000;"10,2597059";"-73,43086954"
"Row148";"Ruta Caribe";"9005";"Bolívar";13;"TURBACO";"RUTA CARIBE";"Concesión ANI";"Cruz del Viso - Cartagena";"RC";"3212057230";"3212057227";"Km 60+00 y 68+00 Ruta 9005 Troncal de Occidente";1316242400;455233;1378867100;481812;1477674500;516538;1362975000;481638;1298356600;440258;1374817400;482933;1306161800;457723;1382575400;480517;1350494200;474672;1277740200;442580;1338769400;471112;1352899300;468534;1563383700;"16749,56667";1674301000;"17040,83871";1760804100;"18137,77419";1505414800;"16162,90323";1373995500;"15956,07143";1666454450;"17027,48387";1580366800;"16781,23333";1614141800;"16719,64516";1609729100;"16580,03226";1536770400;"16154,8";1651504900;"16872,25806";1573218600;"16578,86667";1775466750;521376;1849901100;543660;1957579900;578335;1698419200;540918;1621135700;478475;1828610600;540190;1723735650;506831;1828402700;542173;1786483600;525838;1723673900;503249;1840293000;538207;1792488700;524894;3100;7600;9300;0;0;0;0;0;0;0;0;"10,35697545";"-75,44341614"
"Row151";"Autopistas del sol";"9006";"Bolívar";13;"BAYUNCA";"RUTA CARIBE";"Concesión ANI";"Sabanalarga - Barranquilla";"RC";"3212057236";"3212057227";"Km 19+400 Cartagena - Santa Catalina Vía La Cordialidad";1371641100;112577;1415666800;118406;1520075300;128365;1343467100;116947;1305052500;109844;1315090700;115163;1333453700;112857;1438935400;119595;1301597700;111040;1376007000;114654;1395447200;116168;1390403100;114666;1435524900;"3838,066667";1553339500;"3862,774194";1449530550;"3855,16129";1455825650;"3872,354839";1424140100;"4007,75";1467725400;"3734,741935";1461319200;"3885,933333";1526996900;"3913,580645";1460024100;"3759,774194";1388133400;"3662,933333";1440317800;"3682";1423128800;"3825,166667";1506797400;113303;1440085400;110426;1545802200;119082;1417575100;114486;1369770800;104573;1440023300;112698;1398270100;109256;1488487700;114730;1461157200;110741;1416189100;107473;1484881100;112553;1380306600;104440;8000;8900;19800;26400;30200;0;0;0;0;8400;8700;"10,54696941";"-75,36516595"
"Row152";"Consorcio vía al mar";"90A01";"Bolívar";13;"MARAHUACO";"CARTAGENA-BARRANQUILLA";"Concesión ANI";"Cartagena - Lomita Arena";"CB";"3124572713 - 3157210245 O # 212 Movistar / 3106303666 O # 211 Claro / 3004510014 O # 211 Tigo";"(5) 353 76 61 - 353 76 62 - 353 76 65";"Km 16 Vía Cartagena  - Barranquilla";1027319100;105685;1194285500;122998;1409644600;132956;1360247800;150624;1119857700;116039;1287230300;133283;1134948800;117870;1254757105;130521;1107914600;115154;1154353000;114890;1209087500;121392;1074857000;111392;1355638600;"4026,066667";1287930300;"3766,548387";1531198900;"4490,483871";1604925800;"4789,419355";1297685000;"4116,964286";1409359600;"4039,83871";1308688300;"3857,7";1298239600;"3702,290323";1168034200;"3365,516129";1272099100;"3848,5";1434037300;"4145,935484";1257138300;"3789,333333";1361276500;117994;1478232100;129188;1765275600;154819;1697954400;152528;1368183100;119145;1551745100;135429;1381678100;120184;1574193200;136019;1282236400;111282;1437096000;125773;1454829300;127497;1318668800;114964;11300;17200;12300;21800;68700;91800;101900;0;0;0;0;"10,57453506";"-75,45055922"
"Row153";"Concesión (Yuma)";"4518";"Magdalena";47;"TUCURINCA";"RUTA DEL SOL SECTOR 3";"Concesión ANI";"Paso Nacional por Aracataca - Ye de Ciénaga";"RDS3";"3176486588";"018000945566 Opción 1";"KM 50 Rio Ariguani – Ye de Cienaga";2052236300;158484;2400712450;172250;2568060400;205548;2513234850;234135;1927805250;151783;2096408800;169309;2235581050;167776;2181138700;183028;2248187650;163421;2295433450;169189;2350515400;174783;2266356900;162009;2533760500;"6206,4";2490265200;"5557,612903";2798237000;"6864,83871";2908323900;"7573,870968";2267500700;"5492,321429";2464377300;"5676,548387";2485354700;"5828,4";2493734500;"5447,516129";2485008200;"5439,548387";2497168550;"5695,033333";2626916650;"5831,580645";2435201200;"5494,8";2903364300;184845;2753022200;179758;3002839300;218307;3185983800;245396;2406402000;155709;2860446100;193380;2832306700;188059;2813943000;189006;2842598700;179888;2759153800;179904;2858337200;186504;2693130700;169771;8500;9400;21900;28800;33400;0;0;0;0;9800;10300;"10,60894721";"-74,1684538"
"Row154";"Consorcio Ruta Caribe";"2516";"Atlántico";8;"SABANAGRANDE";"RUTA CARIBE";"Concesión ANI";"Palmar de Varela - Barranquilla";"RC";"3006738048";"3212057227";"Vía Oriental Km 55";1878676200;286384;2051155700;311820;2292931600;350405;2000364700;306516;1775254400;272304;1937364000;304546;1922827700;294415;1965043100;300536;1942044100;297518;2034221600;307853;2063266800;314346;1961048100;302202;2134828100;"10464,76667";2169951700;"10261,51613";2344888300;"11113,90323";2203974100;"10421,6129";2045686100;"10545,46429";2169933400;"10277,51613";2138265000;"10273,73333";2190873500;"10319,83871";2143636100;"10090,80645";2147856000;"10346,3";2159636800;"10190,09677";2048557900;"10174,16667";2200156000;301752;2241156800;309329;2511964300;338107;2300177400;321140;2074211300;286541;2228012300;308236;2060644400;294885;2322009500;321151;2191414900;307127;2308250800;309205;2316656300;315034;2191783100;299989;8500;9200;20200;26400;30500;0;0;0;0;8400;8700;"10,79958164";"-74,75900513"
"Row155";"INVIAS";"4902";"La Guajira";44;"SAN JUAN";"IP - CESAR - GUAJIRA";"INVIAS";"Río Pereira - Buenavista";"IP-CG";"-1";"-1";"Ubicación: 61+400Tramo que cubre:Vía La Paz – Distracción";820317300;135545;1012952100;137910;1117228300;157732;871764500;147102;766846600;126869;1015191700;142226;964126800;132636;865550400;142780;835288800;137221;971887450;139151;980405400;140636;961454800;133742;1095005250;"4880,366667";1199368800;"5175,451613";1431599100;"5985,645161";1097172250;"4822,967742";963106400;"4627,571429";1222118700;"5242,193548";1150816050;"5090,666667";1106010500;"4785,225806";1113768700;"4865,903226";1215070400;"5412,2";1246199700;"5347,774194";1188429200;"5295,566667";0;0;0;0;0;0;1378342800;175205;761020500;93411;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9300;9900;10800;11500;12400;35600;40800;0;0;0;0;"10,80001593";"-72,97554033"
"Row156";"Autopista del Sol";"9006";"Atlántico";8;"GALAPA";"CARTAGENA - BARRANQUILLA CIRCUNVALAR DE LA PROSPERIDAD";"Concesión ANI";"Sabanalarga - Barranquilla";"CB2";"3212057229";"3212057229";"Vía Cordialidad Km 98";2047208700;215015;2088896100;221567;2263443700;243956;2143339600;229113;2016773500;210508;2053881000;223793;2008626900;213009;2212686700;229872;2062395500;219500;2049153900;218493;2068814200;222279;2022139200;213679;2133969500;"7210,633333";2342963300;"7548,322581";2360279600;"7887,870968";2131275300;"7161,193548";2010671800;"7320,428571";2280698700;"7471,032258";2133416200;"7252,6";2291416500;"7491";2155441600;"7102,096774";2241458500;"7562,5";2213953800;"7295,225806";2157705500;"7374,2";2321275000;224850;2402966700;233013;2489830400;249466;2277150900;228982;2072462700;203910;2311715300;228815;2219262100;218380;2401524900;238032;2302366300;224452;2257300500;223998;2312571100;228351;2287948700;222630;8500;9200;19700;25300;28500;0;0;0;0;8700;9000;"10,83754487";"-74,9021277"
"Row158";"Consorcio vía al mar";"90A01";"Atlántico";8;"PUERTO COLOMBIA";"CARTAGENA-BARRANQUILLA";"Concesión ANI";"Cartagena - Lomita Arena";"CB";"3124572706 - 3157210245 o #212 Movistar / 3106303666 o #211 Claro / 3004510014 o #211 Tigo";"(5) 353 76 61 - 353 76 62 - 353 76 65";"Vía al Mar Km 93";1592873600;149624;1857524100;173502;2211522700;189124;2146704600;224862;1666969800;161503;2073798500;198028;1770839800;168219;1987465300;193958;1837900900;170995;1690581800;159063;1808628200;170667;1687647500;154640;2197674600;"5978,9";2070234600;"5438,225806";2417176500;"6509,483871";2516824800;"6963,419355";1973095500;"5703,571429";2257298600;"5912,225806";2148617400;"5664,933333";2099465700;"5217,16129";1867987000;"4869,741935";2060998000;"5592,733333";2214439800;"5787,322581";1919977300;"5220,666667";2042297700;157748;2400760900;184915;2763932200;220649;2473418300;214778;1970802800;159335;2551952400;201883;2276672400;176143;2403180400;191824;1967619000;154361;2401582000;181665;2343183900;179552;2152449100;163986;11300;17200;12300;21800;68700;91800;101900;0;0;0;0;"10,96756325";"-74,95610546"
"Row161";"Consorcio vía al mar";"90A01";"Atlántico";8;"PAPIROS";"CARTAGENA-BARRANQUILLA";"Concesión ANI";"Cartagena - Lomita Arena";"CB";"3173317167";"3157210245 o #212 Movistar / 3106303666 o #211 Claro / 3004510014 o #211 Tigo";"Vía al mar Km 101";342115100;45849;289476500;37712;215590600;27521;254689200;40298;292430000;42069;240833600;32533;290663500;37946;296898700;42931;325282100;47031;218826300;27283;266292800;29337;320099800;38920;257696900;"1074,966667";225192700;"1319,419355";297512300;"1513,258065";241938300;"1061,741935";215865000;"1015,714286";219897100;"1044,16129";254907900;"1168,466667";302737300;"1115,548387";273345500;"1241,193548";334689800;"1760,033333";315842600;"1530,225806";285399100;"1523,8";512236200;56273;517189500;54368;403928100;51989;281343700;48567;284232500;44770;462603000;134189;414212000;44371;349278600;50705;546659200;56995;452290800;54656;482776500;55238;450919200;55416;4800;5700;11400;20200;63600;85000;94400;0;0;0;0;"11,01269973";"-74,88958809"
"Row163";"Concesión  Santa Marta - Paraguachón S.A .";"9009";"La Guajira";44;"EL EBANAL";"SANTA MARTA-RIOHACHA-PARAGUACHÓN";"Concesión ANI";"Río Palomino - Riohacha";"SMP";"3143300807 - 3143300807 - (5) 7288542 /43";"(5) 728 85 43";"Ubicación: 53+950 Tramo que cubre:Vía Riohacha - Palomino";840841000;59611;946422700;68281;1019854000;78334;972600100;76405;858374200;59804;993208200;72289;886071200;64022;941490400;72422;675639000;58418;1023181300;69316;1072414000;71597;989306400;66594;967384800;"2448,4";1003345100;"2283,451613";1132678500;"2701,83871";1110319000;"2673,580645";952529800;"2279,071429";1084802800;"2394,548387";982205300;"2330,266667";972622100;"2185,516129";887523400;"2095,322581";1001695300;"2335,766667";1102680000;"2378,741935";991985100;"2263,266667";1082794100;71488;1090870000;75638;1190715700;86845;1198880900;87311;897627800;65127;1125666800;80554;1008735400;72526;1155614000;80070;1004509700;68998;1005482900;70929;1084991300;73013;1062846900;70850;9600;14800;11900;18900;27700;44700;56400;0;0;0;0;"11,27621663";"-73,12210778"
"Row164";"Concesión  Santa Marta Paraguachón S.A.";"9010";"La Guajira";44;"PARAGUACHON";"SANTA MARTA-RIOHACHA-PARAGUACHÓN";"Concesión ANI";"Riohacha - Paraguachón";"SMP";"3143300807 - 3143300807 - (5) 7288542 /43";"(5) 728 85 43";"Ubicación: 84+475 Tramo que cubre:Cuatro vías - Paraguachón";216528000;32501;321863000;51105;451896000;61276;186677300;29217;190979600;29308;291797000;43485;231314700;35470;223190100;33678;231410200;35310;412637000;56877;398752800;56258;354995400;52437;427687100;"1817,2";613512600;"2271,258065";724315300;"2884,483871";459007000;"1930,322581";431943900;"1938,178571";545389400;"1987,580645";447881800;"1751,9";454939800;"1828,516129";438019300;"1720,290323";592278500;"2425,966667";621009800;"2299,645161";564302600;"2296,666667";457249300;58706;471584600;64174;697267200;89188;642321300;77902;499952000;63791;481556200;64956;401325600;52875;440557400;59363;418981000;53101;510857900;65382;508015500;64745;482367500;61102;9600;14800;11900;18900;27700;44700;56400;0;0;0;0;"11,36760313";"-72,15667267"
"Row165";"Concesión  Santa Marta Paraguachón S.A";"9010";"La Guajira";44;"ALTO PINO";"SANTA MARTA-RIOHACHA-PARAGUACHÓN";"Concesión ANI";"Riohacha - Paraguachón";"SMP";"3143300807 - 314 3300807 - (5) 7288542 /43";"(5) 728 85 43";"Ubicación 41+175 Tramo que cubre: VIA  Riohacha - Cuatro Vías";700097200;71805;764325800;75793;938535100;96055;711399300;78230;658404800;68291;779730000;79065;775326500;77763;742849600;77989;840477200;83063;821051400;83090;772537000;78084;729998300;74170;855524700;"2772,766667";1027317400;"3061,451613";1116498900;"3591,419355";854625100;"2743,451613";787179300;"2692,107143";1037302800;"3047,935484";936704200;"2927,933333";909125900;"2794,225806";1032711600;"3078,903226";905728600;"2987,733333";1011560700;"3072,548387";949416200;"3089,733333";999982600;143557;991399700;153731;1225961600;164997;1040235000;181820;901487100;130604;1015934600;156102;958756300;149184;1047426700;154935;994672300;145362;955777300;142114;952158600;149186;961139300;140036;9600;14800;11900;18900;27700;44700;56400;0;0;0;0;"11,44487365";"-72,54235206"
